ccid,customer,date_check,logistic_status,provider,serviceGroup,installedTerminalSerialNumber,orderNumber,uninstalledTerminalSerialNumber
89550312000146951877,109385214,2019-05-17,GOOD,SP - JABOTICABAL STONE PAGAMENTOS,TROCA,,,
89550531190028690340,672398416,2019-05-17,GOOD,RS - LAJEADO STONE PAGAMENTOS,TROCA,,,
89551025142011987259,100531491,2019-05-17,GOOD,SP - JAU STONE PAGAMENTOS,TROCA,,,
89551025142010419676,202229087,2019-05-17,GOOD,SP - ITAPEVA FRANQUIA,TROCA,,,
89551025142010968326,212518188,2019-05-17,GOOD,RJ - NITEROI STONE PAGAMENTOS,TROCA,,,
89550534120024166307,170862315,2019-05-17,GOOD,MG - UBERABA STONE PAGAMENTOS,TROCA,,,
89551022242000619120,617750456,2019-05-17,GOOD,SP - CAMPINAS STONE PAGAMENTOS,TROCA,,,
89550532180050304554,823198589,2019-05-17,GOOD,MG - UBERLANDIA STONE PAGAMENTOS,TROCA,,,
89551017142001374583,169387253,2019-05-17,GOOD,MS - DOURADOS STONE PAGAMENTOS,TROCA,,,
89551021142001287326,193970778,2019-05-17,GOOD,SC - VIDEIRA STONE PAGAMENTOS,TROCA,,,
89551080137011164851,155526073,2019-05-17,GOOD,DF - BRASILIA 2 STONE PAGAMENTOS,TROCA,,,
89551022142003346855,119513467,2019-05-17,GOOD,SP - SAO VICENTE STONE PAGAMENTOS,TROCA,,,
89550532180050265649,185315704,2019-05-17,GOOD,PR - CURITIBA STONE PAGAMENTOS,TROCA,,,
89550312000146964052,171549102,2019-05-17,GOOD,SP - TATUI STONE PAGAMENTOS,TROCA,,,
89551025142004295330,182095727,2019-05-17,GOOD,SP - MARILIA STONE PAGAMENTOS,TROCA,,,
89550312000124452328,119082473,2019-05-17,GOOD,MT - CUIABA STONE PAGAMENTOS,TROCA,,,
89550531190028048051,127577248,2019-05-17,GOOD,MT - CUIABA STONE PAGAMENTOS,TROCA,,,
89550531190028058928,224018372,2019-05-17,GOOD,SP - PINHEIROS STONE PAGAMENTOS,TROCA,,,
89550532180051329923,146651718,2019-05-17,GOOD,SP - CENTRO 2 STONE PAGAMENTOS,TROCA,,,
89551010326000503527,507196746,2019-05-17,GOOD,SP - PINHEIROS STONE PAGAMENTOS,TROCA,,,
89551025142011921969,165723978,2019-05-17,GOOD,SP-FLY ENTREGAS,TROCA,,,
89551022142000370569,111026469,2019-05-17,GOOD,SC - SAO JOSE STONE PAGAMENTOS,TROCA,,,
89551025142011921746,165723978,2019-05-17,GOOD,SP-FLY ENTREGAS,TROCA,,,
89551025142011921415,165723978,2019-05-17,GOOD,SP-FLY ENTREGAS,TROCA,,,
89550531190028271539,179738538,2019-05-17,GOOD,RJ - BUNKER 1 STONE PAGAMENTOS,TROCA,,,
89551022242000942035,123489910,2019-05-17,GOOD,PR - CURITIBA STONE PAGAMENTOS,TROCA,,,
89551001126000796571,140222099,2019-05-17,GOOD,SC - FLORIANOPOLIS STONE PAGAMENTOS,TROCA,,,
89550534180026541394,157176454,2019-05-17,GOOD,RJ - BUNKER 1 STONE PAGAMENTOS,TROCA,,,
89551025142003931869,198060545,2019-05-17,GOOD,PR - FOZ DO IGUAÇU STONE PAGAMENTOS,TROCA,,,
89551025142011921910,165723978,2019-05-17,GOOD,SP-FLY ENTREGAS,TROCA,,,
89551025142002756754,685261856,2019-05-17,GOOD,RJ - BUNKER 1 STONE PAGAMENTOS,TROCA,,,
89551022342000666889,152473304,2019-05-17,GOOD,RJ - SAO GONÇALO STONE PAGAMENTOS,TROCA,,,
89551021142001249045,129261150,2019-05-17,GOOD,SP - VILA MARIANA STONE PAGAMENTOS,TROCA,,,
89551018142001881826,971039014,2019-05-17,GOOD,SP - ARAÇATUBA STONE PAGAMENTOS,TROCA,,,
89551025142012022023,192150125,2019-05-17,GOOD,PR - FOZ DO IGUAÇU STONE PAGAMENTOS,TROCA,,,
89551018142000573234,960395584,2019-05-17,GOOD,RJ - NITEROI STONE PAGAMENTOS,TROCA,,,
89550531190028282981,818632401,2019-05-17,GOOD,MG - BELO HORIZONTE STONE PAGAMENTOS,TROCA,,,
89550534180025710784,818632401,2019-05-17,GOOD,MG - BELO HORIZONTE STONE PAGAMENTOS,TROCA,,,
89555405100005352766,106756341,2019-05-17,GOOD,GO - GOIANIA STONE PAGAMENTOS,TROCA,,,
89551001126000826527,185899564,2019-05-17,GOOD,SC - BALNEARIO STONE PAGAMENTOS,TROCA,,,
89550534180025809495,133304302,2019-05-17,GOOD,MG - JUIZ DE FORA STONE PAGAMENTOS,TROCA,,,
89551017142001500823,190239802,2019-05-17,GOOD,PI-SANTANA DO VALE BRAZ,TROCA,,,
89551025342000700347,163370786,2019-05-17,GOOD,RJ - VOLTA REDONDA STONE PAGAMENTOS,TROCA,,,
89550532180051371230,183247216,2019-05-17,GOOD,PR - PONTA GROSSA STONE PAGAMENTOS,TROCA,,,
89551018142001086707,964752241,2019-05-17,GOOD,PE - RECIFE 2 STONE PAGAMENTOS,TROCA,,,
89550532110019433186,404929817,2019-05-17,GOOD,SE - ARACAJU STONE PAGAMENTOS,TROCA,,,
89550312000131032493,142694653,2019-05-17,GOOD,RJ - BUNKER 1 STONE PAGAMENTOS,TROCA,,,
89550532180051313638,139646791,2019-05-17,GOOD,PR - CASCAVEL STONE PAGAMENTOS,TROCA,,,
89551025142010414263,199252783,2019-05-17,GOOD,GO - GOIANIA STONE PAGAMENTOS,TROCA,,,
89551022142002602712,685389846,2019-05-17,GOOD,SP - MOGI STONE PAGAMENTOS,TROCA,,,
89551010326000507676,151070939,2019-05-17,GOOD,SP - VILA OLIMPIA STONE PAGAMENTOS,TROCA,,,
89550534150009104452,156550536,2019-05-17,GOOD,MG - UBERABA STONE PAGAMENTOS,TROCA,,,
89551025342000431018,100736890,2019-05-17,GOOD,SP - RIBEIRAO PRETO STONE PAGAMENTOS,TROCA,,,
89551025342000706328,359369462,2019-05-17,GOOD,PR - MARINGA STONE PAGAMENTOS,TROCA,,,
89551018142000176228,667237312,2019-05-17,GOOD,SP - SJC STONE PAGAMENTOS,TROCA,,,
89551022342000617478,495459552,2019-05-17,GOOD,SP - PINHEIROS STONE PAGAMENTOS,TROCA,,,
89551022342000532370,124773882,2019-05-17,GOOD,RJ - CAMPOS STONE PAGAMENTOS,TROCA,,,
89550534120023723785,169523005,2019-05-17,GOOD,PR - FRANCISCO BELTRAO STONE PAGAMENTOS,TROCA,,,
89550312000122220479,125331547,2019-05-17,GOOD,SP - VILA OLIMPIA STONE PAGAMENTOS,TROCA,,,
89550532180052077893,198965859,2019-05-17,GOOD,RJ - BOTAFOGO STONE PAGAMENTOS,TROCA,,,
89551001126000824746,124944002,2019-05-17,GOOD,MG - BELO HORIZONTE STONE PAGAMENTOS,TROCA,,,
89551017142001312443,198549257,2019-05-17,GOOD,RJ - NITEROI STONE PAGAMENTOS,TROCA,,,
89551018142001077425,169523005,2019-05-17,GOOD,PR - FRANCISCO BELTRAO STONE PAGAMENTOS,TROCA,,,
89550532180051290505,198549257,2019-05-17,GOOD,RJ - NITEROI STONE PAGAMENTOS,TROCA,,,
89550534150014364372,194547121,2019-05-17,GOOD,GO - GOIANIA STONE PAGAMENTOS,TROCA,,,
8955311929880779476,639522772,2019-05-17,GOOD,DF - BRASILIA 2 STONE PAGAMENTOS,TROCA,,,
89550532110020873743,595344889,2019-05-17,GOOD,PR - APUCARANA STONE PAGAMENTOS,TROCA,,,
89551018142000186813,243340714,2019-05-17,GOOD,RJ - BUNKER 1 STONE PAGAMENTOS,TROCA,,,
8955314929784453050,483430980,2019-05-17,GOOD,RN - MOSSORO STONE PAGAMENTOS,TROCA,,,
89550534150009209087,156509838,2019-05-17,GOOD,RR - BOA VISTA FRANQUIA,TROCA,,,
89550312000147046131,116584043,2019-05-17,GOOD,BA - SALVADOR STONE PAGAMENTOS,TROCA,,,
89555405100005150061,114773213,2019-05-17,GOOD,SC - SAO JOSE STONE PAGAMENTOS,TROCA,,,
89550531180046372708,127351525,2019-05-17,GOOD,DF - BRASILIA 2 STONE PAGAMENTOS,TROCA,,,
89550531180051503205,960115514,2019-05-17,GOOD,BA - VITORIA DA CONQUISTA STONE PAGAMENTOS,TROCA,,,
8955311329999543352,124255990,2019-05-17,GOOD,SC - CHAPECO STONE PAGAMENTOS,TROCA,,,
89551025342000595432,201530618,2019-05-17,GOOD,RJ - BUNKER 1 STONE PAGAMENTOS,TROCA,,,
89551022142002625804,154604564,2019-05-17,GOOD,SP - SANTO AMARO STONE PAGAMENTOS,TROCA,,,
89551025142005880338,576200997,2019-05-17,GOOD,RJ - RESENDE STONE PAGAMENTOS,TROCA,,,
89550534120014295645,125445636,2019-05-17,GOOD,PE - CARUARU STONE PAGAMENTOS,TROCA,,,
89550534180025895387,207276242,2019-05-17,GOOD,RR - BOA VISTA FRANQUIA,TROCA,,,
89551017142001315958,468529561,2019-05-17,GOOD,SP - RIBEIRAO PRETO STONE PAGAMENTOS,TROCA,,,
89550532180050320725,965481940,2019-05-17,GOOD,RJ - ANGRA DOS REIS FRANQUIA,TROCA,,,
89551025342000150675,703059732,2019-05-17,GOOD,SP - LEME FRANQUIA,TROCA,,,
89551017142001587028,779651557,2019-05-17,GOOD,SP - SOROCABA STONE PAGAMENTOS,TROCA,,,
89551017142001347241,307408210,2019-05-17,GOOD,RJ - SAQUAREMA STONE PAGAMENTOS,TROCA,,,
89550532150014929002,677895245,2019-05-17,GOOD,SP - SAO JOSE DO RIO PRETO STONE PAGAMENTOS,TROCA,,,
89551022242001657624,942441335,2019-05-17,GOOD,MG - UBERABA STONE PAGAMENTOS,TROCA,,,
89551022142002618999,133878291,2019-05-17,GOOD,PR - FOZ DO IGUAÇU STONE PAGAMENTOS,TROCA,,,
89550534110019907831,101815502,2019-05-17,GOOD,SP - OSASCO STONE PAGAMENTOS,TROCA,,,
89550532180052457319,156659730,2019-05-17,GOOD,PR - FOZ DO IGUAÇU STONE PAGAMENTOS,TROCA,,,
89551022242000505279,404629273,2019-05-17,GOOD,SC - BALNEARIO STONE PAGAMENTOS,TROCA,,,
8955311929849606190,739591377,2019-05-17,GOOD,SP - MOGI STONE PAGAMENTOS,TROCA,,,
89550312000147058433,107748328,2019-05-17,GOOD,PE - OLINDA STONE PAGAMENTOS,TROCA,,,
89551017142001131249,158816250,2019-05-17,GOOD,SP - ITAQUERA STONE PAGAMENTOS,TROCA,,,
89551080137014154172,854043772,2019-05-17,GOOD,MG-MINAS CARD DIVINOPOLIS,TROCA,,,
89550534120023742033,109140024,2019-05-17,GOOD,SP - TAUBATE STONE PAGAMENTOS,TROCA,,,
89551018142000631479,780446649,2019-05-17,GOOD,RJ - BUNKER 1 STONE PAGAMENTOS,TROCA,,,
89551022342000539458,491611807,2019-05-17,GOOD,RJ - NITEROI STONE PAGAMENTOS,TROCA,,,
89550534180025866941,874221529,2019-05-17,GOOD,PR - CURITIBA LESTE STONE PAGAMENTOS,TROCA,,,
89551022342000270989,334348951,2019-05-17,GOOD,PR - CAMPO MOURAO STONE PAGAMENTOS,TROCA,,,
89550534180025933253,103154225,2019-05-17,GOOD,RJ - CABO FRIO STONE PAGAMENTOS,TROCA,,,
89551022142002752657,103154225,2019-05-17,GOOD,RJ - CABO FRIO STONE PAGAMENTOS,TROCA,,,
89550534180025933154,103154225,2019-05-17,GOOD,RJ - CABO FRIO STONE PAGAMENTOS,TROCA,,,
89551080137014105976,588102244,2019-05-17,GOOD,RJ - JACAREPAGUA STONE PAGAMENTOS,TROCA,,,
89551022342000618153,242895487,2019-05-17,GOOD,PR - CASCAVEL STONE PAGAMENTOS,TROCA,,,
89551018142001826227,129311185,2019-05-17,GOOD,AL - MACEIO STONE PAGAMENTOS,TROCA,,,
89551022342000234092,133677254,2019-05-17,GOOD,SP - GUARA STONE PAGAMENTOS,TROCA,,,
8955314929849324833,748466135,2019-05-17,GOOD,SP - MOGI STONE PAGAMENTOS,TROCA,,,
89550531190028066186,149534126,2019-05-17,GOOD,MA - SAO LUIS STONE PAGAMENTOS,TROCA,,,
89550532180052513269,533117673,2019-05-17,GOOD,PE - OLINDA STONE PAGAMENTOS,TROCA,,,
89551022242001742871,133495376,2019-05-17,GOOD,PR - CAMPO MOURAO STONE PAGAMENTOS,TROCA,,,
89550531190028171432,133495376,2019-05-17,GOOD,PR - CAMPO MOURAO STONE PAGAMENTOS,TROCA,,,
89551021142001269993,133495376,2019-05-17,GOOD,PR - CAMPO MOURAO STONE PAGAMENTOS,TROCA,,,
89550532150014980666,752784717,2019-05-17,GOOD,DF - BRASILIA 3 STONE PAGAMENTOS,TROCA,,,
89550532180051315567,694795081,2019-05-17,GOOD,RJ - BUNKER 1 STONE PAGAMENTOS,TROCA,,,
89551080137011180618,862252920,2019-05-17,GOOD,SP - PORTO FERREIRA FRANQUIA,TROCA,,,
89551022142002694909,711826940,2019-05-17,GOOD,PR - CAMPO MOURAO STONE PAGAMENTOS,TROCA,,,
89551025142011986525,455347069,2019-05-17,GOOD,MG - UBERABA STONE PAGAMENTOS,TROCA,,,
89551022142003519477,479970780,2019-05-17,GOOD,RJ - NITEROI STONE PAGAMENTOS,TROCA,,,
89551025142009306298,559300882,2019-05-17,GOOD,DF - BRASILIA STONE PAGAMENTOS,TROCA,,,
89551025142009304228,182733873,2019-05-17,GOOD,RJ - JACAREPAGUA STONE PAGAMENTOS,TROCA,,,
89551017142001617643,209430642,2019-05-17,GOOD,SP - MOOCA STONE PAGAMENTOS,TROCA,,,
89551022142000389841,325639113,2019-05-17,GOOD,GO - GOIANIA STONE PAGAMENTOS,TROCA,,,
89551018142000553095,270725713,2019-05-17,GOOD,SP - SAO VICENTE STONE PAGAMENTOS,TROCA,,,
89555405100005355751,119862097,2019-05-17,GOOD,DF - BRASILIA STONE PAGAMENTOS,TROCA,,,
89551025142003542666,125012113,2019-05-17,GOOD,DF - BRASILIA STONE PAGAMENTOS,TROCA,,,
89551018142001528187,281927847,2019-05-17,GOOD,PA - BELEM STONE PAGAMENTOS,TROCA,,,
89550534110021173232,723434789,2019-05-17,GOOD,RS - NOVO HAMBURGO STONE PAGAMENTOS,TROCA,,,
89550532120023558290,119156954,2019-05-17,GOOD,SP - VILA OLIMPIA STONE PAGAMENTOS,TROCA,,,
89551025142012016637,321125947,2019-05-17,GOOD,PE - RECIFE 2 STONE PAGAMENTOS,TROCA,,,
89550534110021174115,188239161,2019-05-17,GOOD,PR - CURITIBA NORTE STONE PAGAMENTOS,TROCA,,,
89550312000121640800,196545808,2019-05-18,EM PRODUÇÃO,SC - JOINVILLE STONE PAGAMENTOS,INSTALAÇÃO,,,
89550312000137286234,119386075,2019-05-18,EM PRODUÇÃO,STONE PAGAMENTOS,INSTALAÇÃO,,,
89551025142003225924,171015111,2019-05-18,EM PRODUÇÃO,SC - BALNEARIO STONE PAGAMENTOS,INSTALAÇÃO,,,
89551025142003225403,171015111,2019-05-18,EM PRODUÇÃO,SC - BALNEARIO STONE PAGAMENTOS,INSTALAÇÃO,,,
89551025342000592587,171015111,2019-05-18,EM PRODUÇÃO,SC - BALNEARIO STONE PAGAMENTOS,INSTALAÇÃO,,,
89551025142002868898,171015111,2019-05-18,EM PRODUÇÃO,SC - BALNEARIO STONE PAGAMENTOS,INSTALAÇÃO,,,
89551017142001292389,171015111,2019-05-18,EM PRODUÇÃO,SC - BALNEARIO STONE PAGAMENTOS,INSTALAÇÃO,,,
89555408400000395134,151885796,2019-05-18,EM PRODUÇÃO,STONE PAGAMENTOS,INSTALAÇÃO,,,
89551022142003439403,101469076,2019-05-18,EM PRODUÇÃO,STONE PAGAMENTOS,INSTALAÇÃO,,,
89551025142011946446,213625409,2019-05-18,EM PRODUÇÃO,STONE PAGAMENTOS,INSTALAÇÃO,,,
89551020142001186990,755681450,2019-05-18,EM PRODUÇÃO,STONE PAGAMENTOS,INSTALAÇÃO,,,
89551022342000664033,116500678,2019-05-18,EM PRODUÇÃO,STONE PAGAMENTOS,INSTALAÇÃO,,,
89551010326000505373,552984052,2019-05-18,GOOD,DF - BRASILIA 3 STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89551018142001077839,125737332,2019-05-18,GOOD,SP - GUARA STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89550534180025098768,161894499,2019-05-18,GOOD,RJ - VOLTA REDONDA STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89551018142001527510,923734848,2019-05-18,GOOD,SP - BARUERI STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89551001126000752186,172854413,2019-05-18,GOOD,MG - PATOS DE MINAS STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89551018142001082078,112700766,2019-05-18,GOOD,SP - BARUERI STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89550531190028221930,113664350,2019-05-18,GOOD,SP - ARAÇATUBA STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89551022342001452214,193892611,2019-05-18,GOOD,SC - BALNEARIO STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89551022242002512547,193892611,2019-05-18,GOOD,SC - BALNEARIO STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89551017142001451118,193892611,2019-05-18,GOOD,SC - BALNEARIO STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89550532190039826072,193892611,2019-05-18,GOOD,SC - BALNEARIO STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89550534110018630111,590994802,2019-05-18,GOOD,SP - ARAÇATUBA STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89551012226001096968,114230102,2019-05-18,GOOD,MS - CAMPO GRANDE STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89550532120023527675,193892611,2019-05-18,GOOD,SC - BALNEARIO STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89551001126000786986,259309255,2019-05-18,GOOD,STONE PAGAMENTOS,DESINSTALAÇÃO,,,
8955311929880699583,687290058,2019-05-18,GOOD,STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89555405100005488446,539870506,2019-05-18,GOOD,SP - JABAQUARA STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89551025342000688492,119386075,2019-05-18,GOOD,STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89551018142000513164,119722074,2019-05-18,GOOD,SP - MOOCA STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89550534150016385342,931531864,2019-05-18,GOOD,MA - SAO LUIS STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89550532120023802847,190583956,2019-05-18,GOOD,SP - MOOCA STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89550532120023802870,190583956,2019-05-18,GOOD,SP - MOOCA STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89551017142001553079,153519442,2019-05-18,GOOD,MG - BELO HORIZONTE STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89551080137013993562,132711752,2019-05-18,GOOD,SC - BLUMENAU STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89551022142003421278,132711752,2019-05-18,GOOD,SC - BLUMENAU STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89551022142002654242,132711752,2019-05-18,GOOD,SC - BLUMENAU STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89551017142001611703,144426392,2019-05-18,GOOD,SC - CRICIUMA STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89550531150007209579,190139763,2019-05-18,GOOD,SC - CRICIUMA STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89551022342001461314,190139763,2019-05-18,GOOD,SC - CRICIUMA STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89550531150007221632,155420903,2019-05-18,GOOD,SC - CRICIUMA STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89550312000131064801,233873576,2019-05-18,GOOD,SE - ARACAJU STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89550532180051567803,108759588,2019-05-18,GOOD,SP - VOTUPORANGA STONE PAGAMENTOS,DESINSTALAÇÃO,,,
8955317829989276560,233873576,2019-05-18,GOOD,SE - ARACAJU STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89551017142001594925,193892611,2019-05-18,GOOD,SC - BALNEARIO STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89550531190028277759,133014274,2019-05-18,GOOD,MG - BELO HORIZONTE STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89550531150007222895,169069178,2019-05-18,GOOD,SC - CRICIUMA STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89550532180052467524,203457200,2019-05-18,GOOD,MG - BELO HORIZONTE STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89551025142003777304,987563486,2019-05-18,GOOD,DF - BRASILIA 3 STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89551022342000124616,188868482,2019-05-18,GOOD,SC - BALNEARIO STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89550312000151118099,187334925,2019-05-18,GOOD,SP - JABOTICABAL STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89551010326000941974,841170227,2019-05-18,GOOD,SC - BLUMENAU STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89550534110018633479,184216700,2019-05-18,GOOD,SP - ARAÇATUBA STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89551025142002758453,184216700,2019-05-18,GOOD,SP - ARAÇATUBA STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89551080137014162498,123899984,2019-05-18,GOOD,RJ - ZONA SUL RIO STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89551025142003776629,197736508,2019-05-18,GOOD,SP - ITAPEVA FRANQUIA,DESINSTALAÇÃO,,,
89550532110019398603,192805764,2019-05-18,GOOD,BA - SALVADOR STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89550539180007073552,208392249,2019-05-18,GOOD,STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89550312000147091848,165435669,2019-05-18,GOOD,STONE PAGAMENTOS,DESINSTALAÇÃO,,,
8955311929816637921,189913678,2019-05-18,GOOD,STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89551025342000691710,136898151,2019-05-18,GOOD,MG - BELO HORIZONTE STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89551022142002999464,136898151,2019-05-18,GOOD,MG - BELO HORIZONTE STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89550531190028907603,532195170,2019-05-18,GOOD,PR - CASCAVEL STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89550532110019425117,140081334,2019-05-18,GOOD,SP - JABAQUARA STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89550532110019425109,140081334,2019-05-18,GOOD,SP - JABAQUARA STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89550531150006891088,146676189,2019-05-18,GOOD,SP - PINHEIROS STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89551018142000324810,106742500,2019-05-18,GOOD,PR - CURITIBA STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89550222000014240006,106742500,2019-05-18,GOOD,PR - CURITIBA STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89550532180052961096,209826708,2019-05-18,GOOD,PR - MARINGA STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89551018142001556774,102529980,2019-05-18,GOOD,MG-MINAS CARD MONTES CLAROS,DESINSTALAÇÃO,,,
89551018142001164223,195559965,2019-05-18,GOOD,SP - FRANCA STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89550532180049681641,911014095,2019-05-18,GOOD,RJ - BOTAFOGO STONE PAGAMENTOS,DESINSTALAÇÃO,,,
8955311929811108233,695395045,2019-05-18,GOOD,RN - MOSSORO STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89550532150014916215,106742500,2019-05-18,GOOD,PR - CURITIBA STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89551001126000818540,147499332,2019-05-18,GOOD,RJ - BUNKER 1 STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89550534150009128758,201214128,2019-05-18,GOOD,SC - BLUMENAU STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89551025142004174501,919289912,2019-05-18,GOOD,STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89550532180052075012,147742596,2019-05-18,GOOD,SP - SOROCABA STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89551021142001249870,996789021,2019-05-18,GOOD,SC - JOINVILLE STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89550532180052470478,147742596,2019-05-18,GOOD,SP - SOROCABA STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89551022342000613550,147742596,2019-05-18,GOOD,SP - SOROCABA STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89551022142003093465,147742596,2019-05-18,GOOD,SP - SOROCABA STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89551025142005682742,147742596,2019-05-18,GOOD,SP - SOROCABA STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89551018142000151387,147742596,2019-05-18,GOOD,SP - SOROCABA STONE PAGAMENTOS,DESINSTALAÇÃO,,,
8955312929884880873,755681450,2019-05-18,GOOD,STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89551018142000673422,518321020,2019-05-18,GOOD,PR - FOZ DO IGUAÇU STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89550534120014426604,146014991,2019-05-18,GOOD,STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89551017142001318010,235290753,2019-05-18,GOOD,MG - UBERABA STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89551025142001288346,120939397,2019-05-18,GOOD,SP - MOGI STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89551025142001287702,120939397,2019-05-18,GOOD,SP - MOGI STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89551080137014111180,148531603,2019-05-18,GOOD,STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89551018142000879227,148531603,2019-05-18,GOOD,STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89551022142002692424,159709156,2019-05-18,GOOD,STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89550532180053011412,289133024,2019-05-18,GOOD,RS - LAJEADO STONE PAGAMENTOS,DESINSTALAÇÃO,,,
89551022342000386520,212543805,2019-05-18,GOOD,RJ - NITEROI STONE PAGAMENTOS,TROCA,,,
89550532180053008905,177214221,2019-05-18,GOOD,CE - FORTALEZA STONE PAGAMENTOS,TROCA,,,
89550532150014922106,747299088,2019-05-18,GOOD,RJ - PETROPOLIS STONE PAGAMENTOS,TROCA,,,
89551022142000384347,896569648,2019-05-18,GOOD,SP - VILA OLIMPIA STONE PAGAMENTOS,TROCA,,,
89551022142002621936,790446969,2019-05-18,GOOD,SP - CENTRO 2 STONE PAGAMENTOS,TROCA,,,
89551022142003343365,665296194,2019-05-18,GOOD,SC - FLORIANOPOLIS STONE PAGAMENTOS,TROCA,,,
89551018142000802468,103695458,2019-05-18,GOOD,SP - CENTRO 1 STONE PAGAMENTOS,TROCA,,,
89550312000146947255,135691981,2019-05-18,GOOD,RJ - PETROPOLIS STONE PAGAMENTOS,TROCA,,,
89551017142001298063,109603429,2019-05-18,GOOD,MG - BELO HORIZONTE STONE PAGAMENTOS,TROCA,,,
89551025142010415047,489288790,2019-05-18,GOOD,RJ - ZONA SUL RIO STONE PAGAMENTOS,TROCA,,,
89550531190027683213,214687461,2019-05-18,GOOD,SP - MOOCA STONE PAGAMENTOS,TROCA,,,
89551022142002932010,179784636,2019-05-18,GOOD,SP - ASSIS STONE PAGAMENTOS,TROCA,,,
89551022142003090982,139680877,2019-05-18,GOOD,GO - VALPARAISO DE GOIAS STONE PAGAMENTOS,TROCA,,,
89555405100005426073,293328978,2019-05-18,GOOD,MG - GOVERNADOR VALADARES STONE PAGAMENTOS,TROCA,,,
